Period;Night-time distribution tariff (kWh);Day-time distribution tariff (kWh);Outdoor temperature (*C)
Monday 10.10.2022 08:00;No metering data available for this period;0,86;3,80
Monday 10.10.2022 09:00;No metering data available for this period;1,71;7,70
Monday 10.10.2022 10:00;No metering data available for this period;0,41;10,30
Monday 10.10.2022 11:00;No metering data available for this period;0,56;11,20
Monday 10.10.2022 12:00;No metering data available for this period;0,65;12,40
Monday 10.10.2022 13:00;No metering data available for this period;0,94;12,90
Monday 10.10.2022 14:00;No metering data available for this period;0,85;13,10
Monday 10.10.2022 15:00;No metering data available for this period;0,27;12,80
Monday 10.10.2022 16:00;No metering data available for this period;1,10;12,20
Monday 10.10.2022 17:00;No metering data available for this period;0,63;11,80
Monday 10.10.2022 18:00;No metering data available for this period;0,90;11,00
Monday 10.10.2022 19:00;No metering data available for this period;1,12;10,30
Monday 10.10.2022 20:00;No metering data available for this period;0,60;10,20
Monday 10.10.2022 21:00;No metering data available for this period;1,61;10,30
Monday 10.10.2022 22:00;2,68;No metering data available for this period;10,20
Monday 10.10.2022 23:00;0,29;No metering data available for this period;9,90
Tuesday 11.10.2022 00:00;0,96;No metering data available for this period;9,40
Tuesday 11.10.2022 01:00;0,49;No metering data available for this period;9,10
Tuesday 11.10.2022 02:00;0,23;No metering data available for this period;9,00
Tuesday 11.10.2022 03:00;0,51;No metering data available for this period;9,10
Tuesday 11.10.2022 04:00;0,65;No metering data available for this period;9,00
Tuesday 11.10.2022 05:00;1,62;No metering data available for this period;9,10
Tuesday 11.10.2022 06:00;0,93;No metering data available for this period;8,80
Tuesday 11.10.2022 07:00;No metering data available for this period;1,22;8,70
Tuesday 11.10.2022 08:00;No metering data available for this period;0,55;8,80
Tuesday 11.10.2022 09:00;No metering data available for this period;1,21;8,80
Tuesday 11.10.2022 10:00;No metering data available for this period;0,54;8,70
Tuesday 11.10.2022 11:00;No metering data available for this period;0,49;8,50
Tuesday 11.10.2022 12:00;No metering data available for this period;0,46;8,60
Tuesday 11.10.2022 13:00;No metering data available for this period;1,10;9,00
Tuesday 11.10.2022 14:00;No metering data available for this period;0,19;10,00
Tuesday 11.10.2022 15:00;No metering data available for this period;1,21;11,00
Tuesday 11.10.2022 16:00;No metering data available for this period;0,56;11,20
Tuesday 11.10.2022 17:00;No metering data available for this period;1,21;10,60
Tuesday 11.10.2022 18:00;No metering data available for this period;0,49;9,90
Tuesday 11.10.2022 19:00;No metering data available for this period;0,88;8,80
Tuesday 11.10.2022 20:00;No metering data available for this period;0,86;7,40
Tuesday 11.10.2022 21:00;No metering data available for this period;0,72;6,30
Tuesday 11.10.2022 22:00;2,11;No metering data available for this period;5,90
Tuesday 11.10.2022 23:00;0,66;No metering data available for this period;4,80
Wednesday 12.10.2022 00:00;1,36;No metering data available for this period;4,20
Wednesday 12.10.2022 01:00;1,14;No metering data available for this period;3,60
Wednesday 12.10.2022 02:00;0,20;No metering data available for this period;3,10
Wednesday 12.10.2022 03:00;0,70;No metering data available for this period;2,90
Wednesday 12.10.2022 04:00;1,13;No metering data available for this period;2,70
Wednesday 12.10.2022 05:00;1,32;No metering data available for this period;2,40
Wednesday 12.10.2022 06:00;0,43;No metering data available for this period;2,20
Wednesday 12.10.2022 07:00;No metering data available for this period;0,76;1,90
Wednesday 12.10.2022 08:00;No metering data available for this period;1,34;1,90
Wednesday 12.10.2022 09:00;No metering data available for this period;0,70;3,20
Wednesday 12.10.2022 10:00;No metering data available for this period;0,35;6,10
Wednesday 12.10.2022 11:00;No metering data available for this period;1,19;8,10
Wednesday 12.10.2022 12:00;No metering data available for this period;0,69;9,30
Wednesday 12.10.2022 13:00;No metering data available for this period;0,67;10,00
Wednesday 12.10.2022 14:00;No metering data available for this period;1,27;11,10
Wednesday 12.10.2022 15:00;No metering data available for this period;0,29;11,40
Wednesday 12.10.2022 16:00;No metering data available for this period;0,76;10,50
Wednesday 12.10.2022 17:00;No metering data available for this period;1,23;9,70
Wednesday 12.10.2022 18:00;No metering data available for this period;0,52;7,40
Wednesday 12.10.2022 19:00;No metering data available for this period;0,63;5,30
Wednesday 12.10.2022 20:00;No metering data available for this period;0,80;3,90
Wednesday 12.10.2022 21:00;No metering data available for this period;1,44;2,90
Wednesday 12.10.2022 22:00;1,68;No metering data available for this period;1,90
Wednesday 12.10.2022 23:00;1,37;No metering data available for this period;1,10
Thursday 13.10.2022 00:00;0,54;No metering data available for this period;0,60
Thursday 13.10.2022 01:00;0,44;No metering data available for this period;0,20
Thursday 13.10.2022 02:00;0,75;No metering data available for this period;-0,20
Thursday 13.10.2022 03:00;0,80;No metering data available for this period;-0,60
Thursday 13.10.2022 04:00;0,88;No metering data available for this period;-0,90
Thursday 13.10.2022 05:00;1,42;No metering data available for this period;-1,10
Thursday 13.10.2022 06:00;0,51;No metering data available for this period;-1,20
Thursday 13.10.2022 07:00;No metering data available for this period;0,67;-1,30
Thursday 13.10.2022 08:00;No metering data available for this period;0,70;-1,30
Thursday 13.10.2022 09:00;No metering data available for this period;1,35;-0,40
Thursday 13.10.2022 10:00;No metering data available for this period;0,29;2,00
Thursday 13.10.2022 11:00;No metering data available for this period;0,54;7,00
Thursday 13.10.2022 12:00;No metering data available for this period;1,30;9,70
Thursday 13.10.2022 13:00;No metering data available for this period;1,14;10,60
Thursday 13.10.2022 14:00;No metering data available for this period;0,21;10,50
Thursday 13.10.2022 15:00;No metering data available for this period;0,59;11,00
Thursday 13.10.2022 16:00;No metering data available for this period;0,69;11,00
Thursday 13.10.2022 17:00;No metering data available for this period;0,66;10,70
Thursday 13.10.2022 18:00;No metering data available for this period;0,59;10,50
Thursday 13.10.2022 19:00;No metering data available for this period;0,26;10,40
Thursday 13.10.2022 20:00;No metering data available for this period;1,10;10,40
Thursday 13.10.2022 21:00;No metering data available for this period;0,76;10,30
Thursday 13.10.2022 22:00;2,07;No metering data available for this period;10,30
Thursday 13.10.2022 23:00;0,55;No metering data available for this period;10,10
Friday 14.10.2022 00:00;0,51;No metering data available for this period;10,10
Friday 14.10.2022 01:00;1,34;No metering data available for this period;10,10
Friday 14.10.2022 02:00;0,50;No metering data available for this period;10,10
Friday 14.10.2022 03:00;1,14;No metering data available for this period;10,10
Friday 14.10.2022 04:00;0,20;No metering data available for this period;9,80
Friday 14.10.2022 05:00;1,32;No metering data available for this period;9,60
Friday 14.10.2022 06:00;0,73;No metering data available for this period;9,50
Friday 14.10.2022 07:00;No metering data available for this period;0,88;9,60
Friday 14.10.2022 08:00;No metering data available for this period;1,21;9,80
Friday 14.10.2022 09:00;No metering data available for this period;0,56;10,00
Friday 14.10.2022 10:00;No metering data available for this period;1,08;10,10
Friday 14.10.2022 11:00;No metering data available for this period;0,78;10,10
Friday 14.10.2022 12:00;No metering data available for this period;0,85;10,00
Friday 14.10.2022 13:00;No metering data available for this period;0,56;10,30
Friday 14.10.2022 14:00;No metering data available for this period;0,22;10,40
Friday 14.10.2022 15:00;No metering data available for this period;1,28;10,50
Friday 14.10.2022 16:00;No metering data available for this period;0,39;10,30
Friday 14.10.2022 17:00;No metering data available for this period;0,83;10,10
Friday 14.10.2022 18:00;No metering data available for this period;2,68;9,90
Friday 14.10.2022 19:00;No metering data available for this period;0,76;10,10
Friday 14.10.2022 20:00;No metering data available for this period;0,97;10,00
Friday 14.10.2022 21:00;No metering data available for this period;0,70;10,00
Friday 14.10.2022 22:00;1,53;No metering data available for this period;10,00
Friday 14.10.2022 23:00;0,74;No metering data available for this period;10,00
Saturday 15.10.2022 00:00;1,03;No metering data available for this period;10,00
Saturday 15.10.2022 01:00;0,21;No metering data available for this period;10,10
Saturday 15.10.2022 02:00;0,99;No metering data available for this period;10,20
Saturday 15.10.2022 03:00;0,19;No metering data available for this period;10,40
Saturday 15.10.2022 04:00;0,51;No metering data available for this period;10,30
Saturday 15.10.2022 05:00;0,50;No metering data available for this period;10,40
Saturday 15.10.2022 06:00;0,41;No metering data available for this period;10,40
Saturday 15.10.2022 07:00;No metering data available for this period;0,76;10,30
Saturday 15.10.2022 08:00;No metering data available for this period;0,24;10,20
Saturday 15.10.2022 09:00;No metering data available for this period;1,21;10,00
Saturday 15.10.2022 10:00;No metering data available for this period;0,37;10,00
Saturday 15.10.2022 11:00;No metering data available for this period;0,83;10,10
Saturday 15.10.2022 12:00;No metering data available for this period;0,97;10,10
Saturday 15.10.2022 13:00;No metering data available for this period;0,30;10,20
Saturday 15.10.2022 14:00;No metering data available for this period;1,01;10,20
Saturday 15.10.2022 15:00;No metering data available for this period;0,99;10,20
Saturday 15.10.2022 16:00;No metering data available for this period;0,56;10,30
Saturday 15.10.2022 17:00;No metering data available for this period;0,56;10,50
Saturday 15.10.2022 18:00;No metering data available for this period;0,65;10,60
Saturday 15.10.2022 19:00;No metering data available for this period;0,36;10,80
Saturday 15.10.2022 20:00;No metering data available for this period;1,35;10,80
Saturday 15.10.2022 21:00;No metering data available for this period;0,65;10,70
Saturday 15.10.2022 22:00;0,44;No metering data available for this period;10,80
Saturday 15.10.2022 23:00;0,75;No metering data available for this period;10,90
Sunday 16.10.2022 00:00;1,09;No metering data available for this period;11,10
Sunday 16.10.2022 01:00;0,19;No metering data available for this period;10,90
Sunday 16.10.2022 02:00;0,49;No metering data available for this period;10,80
Sunday 16.10.2022 03:00;0,49;No metering data available for this period;10,80
Sunday 16.10.2022 04:00;0,20;No metering data available for this period;10,70
Sunday 16.10.2022 05:00;0,49;No metering data available for this period;10,70
Sunday 16.10.2022 06:00;1,02;No metering data available for this period;10,60
Sunday 16.10.2022 07:00;No metering data available for this period;0,28;10,40
Sunday 16.10.2022 08:00;No metering data available for this period;0,72;10,50
Sunday 16.10.2022 09:00;No metering data available for this period;0,90;10,80
Sunday 16.10.2022 10:00;No metering data available for this period;0,49;11,10
Sunday 16.10.2022 11:00;No metering data available for this period;1,17;11,50
